,src_text,target_text
120,"Story: Alan got a gun for his 18th birthday.His dad took him to the range to practice shooting.Alan was a terrible shot!But he persevered and practiced a lot.
Choose a right ending of the Story: 1) He then went to sleep. 2) He now loves to go hunting.",2
121,"Story: Jay was finishing up lunch at McDonald's, throwing away his trash.As soon as he threw it away, he realized there was a promo happening.There were some game pieces on his fry box so he fished it out.He peeled off the game piece and couldn't believe it.
Choose a right ending of the Story: 1) Jay thought Burger King was awesome. 2) He'd dug in the trash for nothing.",2
122,"Story: There once was a man named John.He worked in a factory.The factory fired him for poor work.As a result, he had to find other work.
Choose a right ending of the Story: 1) John was a troubled worker. 2) John was an outstanding worker.",1
123,"Story: Kev's dad asked to take him hunting.Kev said he'd consider it.Then he decided he didn't like hunting.He thought it was cruelty to animals.
Choose a right ending of the Story: 1) Kev was excited to try out his new gun. 2) Kev decided not to come hunting.",2
124,"Story: When Emily was young she got to go to her first concert.She was nervous because of all of the people at the concert.Emily was very excited to see her favorite artist on the stage.The concert ticket was a gift for Emily for her birthday.
Choose a right ending of the Story: 1) Emily decided she didn't want the concert ticket. 2) This was the best birthday gift Emily had ever had.",2
125,"Story: Lina wanted to fry donuts.She got an application for the donut shop.To her delight, she had been hired!She started to go to work frying donuts.
Choose a right ending of the Story: 1) Lina hated donuts. 2) Lina loved her new job.",2
126,"Story: My class went to the Everglades for our field trip.We did some sightseeing in several of the forests.We also got the opportunity to travel in water.The bus ride home was long and boring.
Choose a right ending of the Story: 1) I was invigorated when I got home. 2) I was tired when I got home.",2
127,"Story: A group of workers from Mechanical Turk joined a forum.They formed a clique and demanded more and more power.Andy, the forum owner, had enough, and told them as much.They haughtily stomped off to make a forum of only themselves.
Choose a right ending of the Story: 1) The new forum was theirs to rule. 2) They returned to the forum later because they liked it so much.",1
128,"Story: Donna's toddler son, Ty, didn't like having his nails clipped.The child's nails had grown longer than she was comfortable with.Donna decided to wait until he was asleep.Once Ty was napping, Donna quietly clipped each nail.
Choose a right ending of the Story: 1) Donna had a much easier time because Ty was asleep. 2) Donna wished I would wake up.",1
129,"Story: Gina didn't want to sit at her desk near her old friends.She could feel the tension between them.She decided to ask to go to the library.Her teacher agreed to allow her to go for an hour.
Choose a right ending of the Story: 1) Gina was angry that she went to the library. 2) Gina felt more calm once she arrived in the library.",2
130,"Story: Vivienne wanted to move from France to America.Part of the immigration process was an interview about her intentions.Vivienne did not have any goals or career aspirations.The interview did not go well.
Choose a right ending of the Story: 1) Vivienne soon received her visa in the mail. 2) Vivienne was not granted a visa.",2
131,"Story: Frank filled up dozens of water balloons to throw at this sister.Little did he know she was ready for him.When he started the attack, she pulled out a huge water gun.It was much more effective than his balloons.
Choose a right ending of the Story: 1) Frank enrolled in a marine biology class. 2) Frank bought a water gun the next day.",2
132,"Story: Gina's dad pulled into the 24 hour Walgreen's parking lot.It was nearly 4 AM but everyone went inside.They needed toothbrushes before they went to grandma's house.It was Gina's job to pack them before they left.
Choose a right ending of the Story: 1) Gina's family was glad that their toothbrushes weren't packed. 2) Gina felt guilty about forgetting everyone's toothbrushes.",2
133,"Story: John was excited to have a job interview.He went to the interview very prepared and nicely dressed.During the interview he was very talkative and likable.The manager of the company was really impressed by John's comments.
Choose a right ending of the Story: 1) John commented on how badly run he thought the place was. 2) The manager decided to offer John the job.",2
134,"Story: Ben wanted a glass of orange juice.There was none in the house.However, there was a bag of oranges.He halved a few of them and got out the juicer.
Choose a right ending of the Story: 1) Ben made freshly squeezed orange juice from the oranges. 2) Ben sipped his apple juice contently.",1
135,"Story: Reg was hoping for a snow day.There was a bad storm overnight.He got his wish and school was canceled!He spent the whole day playing in the snow making snowmen.
Choose a right ending of the Story: 1) Reg hoped it would never snow again. 2) Reg hoped he would get another snow day soon.",2
136,"Story: Caroline never drinks carbonated beverages.Her friends pick on her because of it.One day they challenged her to drink a soda.Caroline wanted to win the challenge.
Choose a right ending of the Story: 1) Caroline refused to open the soda. 2) Caroline opened the soda and drank it all in one gulp!",2
137,"Story: Tom and Cindy were eating marshmallows.But Tom began to get tired of it.Cindy suggested roasting the marshmallows.And Tom agreed with her suggestion.
Choose a right ending of the Story: 1) Tom got up and went for a swim. 2) Tom enjoyed the roasted marshmallows.",2
138,"Story: Bob was at the grocery store.At check out, he realized he forgot his credit card.The woman behind him offered to buy his groceries.Bob was so appreciative.
Choose a right ending of the Story: 1) He promised to pay her back. 2) Bob ran away in terror.",1
139,"Story: John bought a new gun.He loved all the safety features.He was showing it off to his friend.It accidentally went off.
Choose a right ending of the Story: 1) John did not have a gun. 2) John was surprised.",2
